Date & Time,Humidity,Temperature,Fahrenheit
[2022-11-24 09:02:03.806] ,68.3,8.6,47.48
[2022-11-24 09:02:04.807] ,68.3,8.6,47.48
[2022-11-24 09:02:05.815] ,68.5,8.5,47.3
[2022-11-24 09:02:06.822] ,68.5,8.5,47.3
[2022-11-24 09:02:07.828] ,68.6,8.5,47.3
[2022-11-24 09:02:08.828] ,68.6,8.5,47.3
[2022-11-24 09:02:09.841] ,68.7,8.5,47.3
[2022-11-24 09:02:10.837] ,68.7,8.5,47.3
[2022-11-24 09:02:11.845] ,68.9,8.4,47.12
[2022-11-24 09:02:12.844] ,68.9,8.4,47.12
[2022-11-24 09:02:13.857] ,69,8.4,47.12
[2022-11-24 09:02:14.862] ,69,8.4,47.12
[2022-11-24 09:02:15.865] ,69.2,8.4,47.12
[2022-11-24 09:02:16.872] ,69.2,8.4,47.12
[2022-11-24 09:02:17.881] ,69.3,8.3,46.94
[2022-11-24 09:02:18.879] ,69.3,8.3,46.94
[2022-11-24 09:02:19.887] ,69.5,8.3,46.94
[2022-11-24 09:02:20.887] ,69.5,8.3,46.94
[2022-11-24 09:02:21.898] ,69.5,8.3,46.94
[2022-11-24 09:02:22.901] ,69.5,8.3,46.94
[2022-11-24 09:02:23.908] ,69.7,8.3,46.94
[2022-11-24 09:02:24.909] ,69.7,8.3,46.94
[2022-11-24 09:02:25.917] ,69.8,8.2,46.76
[2022-11-24 09:02:26.924] ,69.8,8.2,46.76
[2022-11-24 09:02:27.929] ,69.9,8.2,46.76
[2022-11-24 09:02:28.930] ,69.9,8.2,46.76
[2022-11-24 09:02:29.937] ,69.9,8.2,46.76
[2022-11-24 09:02:30.941] ,69.9,8.2,46.76
[2022-11-24 09:02:31.946] ,70,8.2,46.76
[2022-11-24 09:02:32.954] ,70,8.2,46.76
[2022-11-24 09:02:33.958] ,70.1,8.2,46.76
[2022-11-24 09:02:34.962] ,70.1,8.2,46.76
[2022-11-24 09:02:35.971] ,70.1,8.2,46.76
[2022-11-24 09:02:36.970] ,70.1,8.2,46.76
[2022-11-24 09:02:37.981] ,70.2,8.2,46.76
[2022-11-24 09:02:38.987] ,70.2,8.2,46.76
[2022-11-24 09:02:39.998] ,70.3,8.1,46.58
[2022-11-24 09:02:41.006] ,70.3,8.1,46.58
[2022-11-24 09:02:42.018] ,70.3,8.1,46.58
[2022-11-24 09:02:43.023] ,70.3,8.1,46.58
[2022-11-24 09:02:44.037] ,70.3,8.1,46.58
[2022-11-24 09:02:45.044] ,70.3,8.1,46.58
[2022-11-24 09:02:46.052] ,70.4,8.1,46.58
[2022-11-24 09:02:47.055] ,70.4,8.1,46.58
[2022-11-24 09:02:48.074] ,70.5,8.1,46.58
[2022-11-24 09:02:49.076] ,70.5,8.1,46.58
[2022-11-24 09:02:50.091] ,70.7,8.1,46.58
[2022-11-24 09:02:51.098] ,70.7,8.1,46.58
[2022-11-24 09:02:52.104] ,70.8,8,46.4
[2022-11-24 09:02:53.110] ,70.8,8,46.4
[2022-11-24 09:02:54.128] ,70.9,8,46.4
[2022-11-24 09:02:55.133] ,70.9,8,46.4
[2022-11-24 09:02:56.147] ,71,8,46.4
[2022-11-24 09:02:57.151] ,71,8,46.4
[2022-11-24 09:02:58.164] ,71.1,8,46.4
[2022-11-24 09:02:59.167] ,71.1,8,46.4
[2022-11-24 09:03:00.182] ,71.1,8,46.4
[2022-11-24 09:03:01.184] ,71.1,8,46.4
[2022-11-24 09:03:02.201] ,71.1,8,46.4
[2022-11-24 09:03:03.205] ,71.1,8,46.4
[2022-11-24 09:03:04.217] ,71.1,8,46.4
[2022-11-24 09:03:05.226] ,71.1,8,46.4
[2022-11-24 09:03:06.234] ,71.2,8,46.4
[2022-11-24 09:03:07.240] ,71.2,8,46.4
[2022-11-24 09:03:08.254] ,71.2,8,46.4
[2022-11-24 09:03:09.257] ,71.2,8,46.4
[2022-11-24 09:03:10.274] ,71.2,8,46.4
[2022-11-24 09:03:11.283] ,71.2,8,46.4
[2022-11-24 09:03:12.288] ,71.2,8,46.4
[2022-11-24 09:03:13.298] ,71.2,8,46.4
[2022-11-24 09:03:14.307] ,71.3,8,46.4
[2022-11-24 09:03:15.317] ,71.3,8,46.4
[2022-11-24 09:03:16.329] ,71.3,8,46.4
[2022-11-24 09:03:17.334] ,71.3,8,46.4
[2022-11-24 09:03:18.348] ,71.4,8,46.4
[2022-11-24 09:03:19.355] ,71.4,8,46.4
[2022-11-24 09:03:20.361] ,71.5,8,46.4
[2022-11-24 09:03:21.370] ,71.5,8,46.4
[2022-11-24 09:03:22.383] ,71.6,7.9,46.22
[2022-11-24 09:03:23.387] ,71.6,7.9,46.22
[2022-11-24 09:03:24.397] ,71.6,7.9,46.22
[2022-11-24 09:03:25.409] ,71.6,7.9,46.22
[2022-11-24 09:03:26.415] ,71.6,7.9,46.22
[2022-11-24 09:03:27.428] ,71.6,7.9,46.22
[2022-11-24 09:03:28.440] ,71.7,7.9,46.22
[2022-11-24 09:03:29.448] ,71.7,7.9,46.22
[2022-11-24 09:03:30.459] ,71.7,7.9,46.22
[2022-11-24 09:03:31.462] ,71.7,7.9,46.22
[2022-11-24 09:03:32.476] ,71.7,7.9,46.22
[2022-11-24 09:03:33.480] ,71.7,7.9,46.22
[2022-11-24 09:03:34.489] ,71.7,7.9,46.22
[2022-11-24 09:03:35.501] ,71.7,7.9,46.22
[2022-11-24 09:03:36.512] ,71.7,7.9,46.22
[2022-11-24 09:03:37.520] ,71.7,7.9,46.22
[2022-11-24 09:03:38.529] ,71.7,7.9,46.22
[2022-11-24 09:03:39.539] ,71.7,7.9,46.22
[2022-11-24 09:03:40.549] ,71.6,7.9,46.22
[2022-11-24 09:03:41.558] ,71.6,7.9,46.22
[2022-11-24 09:03:42.566] ,71.7,7.9,46.22
[2022-11-24 09:03:43.569] ,71.7,7.9,46.22
[2022-11-24 09:03:44.589] ,71.8,7.9,46.22
[2022-11-24 09:03:45.593] ,71.8,7.9,46.22
[2022-11-24 09:03:46.603] ,71.8,7.9,46.22
[2022-11-24 09:03:47.610] ,71.8,7.9,46.22
[2022-11-24 09:03:48.620] ,71.9,7.8,46.04
[2022-11-24 09:03:49.630] ,71.9,7.8,46.04
[2022-11-24 09:03:50.644] ,72,7.8,46.04
[2022-11-24 09:03:51.648] ,72,7.8,46.04
[2022-11-24 09:03:52.660] ,72,7.8,46.04
[2022-11-24 09:03:53.667] ,72,7.8,46.04
[2022-11-24 09:03:54.683] ,72,7.8,46.04
[2022-11-24 09:03:55.678] ,72,7.8,46.04
[2022-11-24 09:03:56.697] ,72,7.8,46.04
[2022-11-24 09:03:57.704] ,72,7.8,46.04
[2022-11-24 09:03:58.716] ,72.1,7.8,46.04
[2022-11-24 09:03:59.723] ,72.1,7.8,46.04
[2022-11-24 09:04:00.735] ,72.2,7.8,46.04
[2022-11-24 09:04:01.739] ,72.2,7.8,46.04
[2022-11-24 09:04:02.752] ,72.3,7.8,46.04
[2022-11-24 09:04:03.753] ,72.3,7.8,46.04
[2022-11-24 09:04:04.769] ,72.3,7.8,46.04
[2022-11-24 09:04:05.777] ,72.3,7.8,46.04
[2022-11-24 09:04:06.784] ,72.4,7.8,46.04
[2022-11-24 09:04:07.796] ,72.4,7.8,46.04
[2022-11-24 09:04:08.801] ,72.5,7.8,46.04
[2022-11-24 09:04:09.816] ,72.5,7.8,46.04
[2022-11-24 09:04:10.827] ,72.5,7.8,46.04
[2022-11-24 09:04:11.828] ,72.5,7.8,46.04
[2022-11-24 09:04:12.846] ,72.6,7.7,45.86
[2022-11-24 09:04:13.850] ,72.6,7.7,45.86
[2022-11-24 09:04:14.861] ,72.6,7.7,45.86
[2022-11-24 09:04:15.869] ,72.6,7.7,45.86
[2022-11-24 09:04:16.880] ,72.7,7.7,45.86
[2022-11-24 09:04:17.887] ,72.7,7.7,45.86
[2022-11-24 09:04:18.900] ,72.8,7.6,45.68
[2022-11-24 09:04:19.902] ,72.8,7.6,45.68
[2022-11-24 09:04:20.917] ,72.8,7.6,45.68
[2022-11-24 09:04:21.922] ,72.8,7.6,45.68
[2022-11-24 09:04:22.934] ,73,7.6,45.68
[2022-11-24 09:04:23.941] ,73,7.6,45.68
[2022-11-24 09:04:24.947] ,73.1,7.6,45.68
[2022-11-24 09:04:25.961] ,73.1,7.6,45.68
[2022-11-24 09:04:26.972] ,73.1,7.6,45.68
[2022-11-24 09:04:27.980] ,73.1,7.6,45.68
[2022-11-24 09:04:28.987] ,73.2,7.6,45.68
[2022-11-24 09:04:29.996] ,73.2,7.6,45.68
[2022-11-24 09:04:31.010] ,73.3,7.5,45.5
[2022-11-24 09:04:32.014] ,73.3,7.5,45.5
[2022-11-24 09:04:33.025] ,73.3,7.5,45.5
[2022-11-24 09:04:34.031] ,73.3,7.5,45.5
[2022-11-24 09:04:35.042] ,73.4,7.5,45.5
[2022-11-24 09:04:36.049] ,73.4,7.5,45.5
[2022-11-24 09:04:37.057] ,73.4,7.5,45.5
[2022-11-24 09:04:38.072] ,73.4,7.5,45.5
[2022-11-24 09:04:39.084] ,73.5,7.5,45.5
[2022-11-24 09:04:40.090] ,73.5,7.5,45.5
[2022-11-24 09:04:41.102] ,73.5,7.5,45.5
[2022-11-24 09:04:42.102] ,73.5,7.5,45.5
[2022-11-24 09:04:43.118] ,73.6,7.5,45.5
[2022-11-24 09:04:44.125] ,73.6,7.5,45.5
[2022-11-24 09:04:45.134] ,73.6,7.5,45.5
[2022-11-24 09:04:46.144] ,73.6,7.5,45.5
[2022-11-24 09:04:47.154] ,73.6,7.5,45.5
[2022-11-24 09:04:48.159] ,73.6,7.5,45.5
[2022-11-24 09:04:49.176] ,73.7,7.5,45.5
[2022-11-24 09:04:50.183] ,73.7,7.5,45.5
[2022-11-24 09:04:51.195] ,73.7,7.5,45.5
[2022-11-24 09:04:52.196] ,73.7,7.5,45.5
[2022-11-24 09:04:53.210] ,73.7,7.5,45.5
[2022-11-24 09:04:54.219] ,73.7,7.5,45.5
[2022-11-24 09:04:55.229] ,73.7,7.5,45.5
[2022-11-24 09:04:56.231] ,73.7,7.5,45.5
[2022-11-24 09:04:57.246] ,73.7,7.5,45.5
[2022-11-24 09:04:58.251] ,73.7,7.5,45.5
[2022-11-24 09:04:59.263] ,73.7,7.5,45.5
[2022-11-24 09:05:00.270] ,73.7,7.5,45.5
[2022-11-24 09:05:01.280] ,73.7,7.5,45.5
[2022-11-24 09:05:02.285] ,73.7,7.5,45.5
[2022-11-24 09:05:03.297] ,73.7,7.5,45.5
[2022-11-24 09:05:04.309] ,73.7,7.5,45.5
[2022-11-24 09:05:05.321] ,73.8,7.5,45.5
[2022-11-24 09:05:06.327] ,73.8,7.5,45.5
[2022-11-24 09:05:07.341] ,73.8,7.5,45.5
[2022-11-24 09:05:08.343] ,73.8,7.5,45.5
[2022-11-24 09:05:09.360] ,73.8,7.5,45.5
[2022-11-24 09:05:10.358] ,73.8,7.5,45.5
[2022-11-24 09:05:11.379] ,73.9,7.5,45.5
[2022-11-24 09:05:12.382] ,73.9,7.5,45.5
[2022-11-24 09:05:13.390] ,73.9,7.5,45.5
[2022-11-24 09:05:14.403] ,73.9,7.5,45.5
[2022-11-24 09:05:15.411] ,73.9,7.5,45.5
[2022-11-24 09:05:16.415] ,73.9,7.5,45.5
[2022-11-24 09:05:17.426] ,73.9,7.5,45.5
[2022-11-24 09:05:18.440] ,73.9,7.5,45.5
[2022-11-24 09:05:19.452] ,74,7.5,45.5
[2022-11-24 09:05:20.449] ,74,7.5,45.5
[2022-11-24 09:05:21.471] ,74.1,7.5,45.5
[2022-11-24 09:05:22.474] ,74.1,7.5,45.5
[2022-11-24 09:05:23.484] ,74.1,7.4,45.32
[2022-11-24 09:05:24.489] ,74.1,7.4,45.32
[2022-11-24 09:05:25.506] ,74.1,7.4,45.32
[2022-11-24 09:05:26.513] ,74.1,7.4,45.32
[2022-11-24 09:05:27.522] ,74.2,7.4,45.32
[2022-11-24 09:05:28.533] ,74.2,7.4,45.32
[2022-11-24 09:05:29.541] ,74.2,7.4,45.32
[2022-11-24 09:05:30.543] ,74.2,7.4,45.32
[2022-11-24 09:05:31.559] ,74.3,7.4,45.32
[2022-11-24 09:05:32.562] ,74.3,7.4,45.32
[2022-11-24 09:05:33.576] ,74.3,7.4,45.32
[2022-11-24 09:05:34.580] ,74.3,7.4,45.32
[2022-11-24 09:05:35.597] ,74.3,7.4,45.32
[2022-11-24 09:05:36.599] ,74.3,7.4,45.32
[2022-11-24 09:05:37.614] ,74.3,7.4,45.32
[2022-11-24 09:05:38.625] ,74.3,7.4,45.32
[2022-11-24 09:05:39.632] ,74.3,7.4,45.32
[2022-11-24 09:05:40.633] ,74.3,7.4,45.32
[2022-11-24 09:05:41.646] ,74.4,7.4,45.32
[2022-11-24 09:05:42.656] ,74.4,7.4,45.32
[2022-11-24 09:05:43.670] ,74.3,7.4,45.32
[2022-11-24 09:05:44.678] ,74.3,7.4,45.32
[2022-11-24 09:05:45.684] ,74.4,7.4,45.32
[2022-11-24 09:05:46.694] ,74.4,7.4,45.32
[2022-11-24 09:05:47.702] ,74.5,7.4,45.32
[2022-11-24 09:05:48.711] ,74.5,7.4,45.32
[2022-11-24 09:05:49.728] ,74.5,7.4,45.32
[2022-11-24 09:05:50.731] ,74.5,7.4,45.32
[2022-11-24 09:05:51.743] ,74.6,7.4,45.32
[2022-11-24 09:05:52.745] ,74.6,7.4,45.32
[2022-11-24 09:05:53.760] ,74.6,7.4,45.32
[2022-11-24 09:05:54.766] ,74.6,7.4,45.32
[2022-11-24 09:05:55.781] ,74.7,7.4,45.32
[2022-11-24 09:05:56.782] ,74.7,7.4,45.32
[2022-11-24 09:05:57.794] ,74.7,7.4,45.32
[2022-11-24 09:05:58.801] ,74.7,7.4,45.32
[2022-11-24 09:05:59.819] ,74.7,7.4,45.32
[2022-11-24 09:06:00.823] ,74.7,7.4,45.32
[2022-11-24 09:06:01.833] ,74.7,7.4,45.32
[2022-11-24 09:06:02.837] ,74.7,7.4,45.32
[2022-11-24 09:06:03.854] ,74.7,7.4,45.32
[2022-11-24 09:06:04.861] ,74.7,7.4,45.32
[2022-11-24 09:06:05.873] ,74.7,7.4,45.32
[2022-11-24 09:06:06.881] ,74.7,7.4,45.32
[2022-11-24 09:06:07.892] ,74.7,7.4,45.32
[2022-11-24 09:06:08.900] ,74.7,7.4,45.32
[2022-11-24 09:06:09.908] ,74.8,7.4,45.32
[2022-11-24 09:06:10.916] ,74.8,7.4,45.32
[2022-11-24 09:06:11.931] ,74.8,7.4,45.32
[2022-11-24 09:06:12.932] ,74.8,7.4,45.32
[2022-11-24 09:06:13.939] ,74.8,7.4,45.32
[2022-11-24 09:06:14.948] ,74.8,7.4,45.32
[2022-11-24 09:06:15.963] ,74.8,7.3,45.14
[2022-11-24 09:06:16.973] ,74.8,7.3,45.14
[2022-11-24 09:06:17.984] ,74.8,7.4,45.32
[2022-11-24 09:06:18.986] ,74.8,7.4,45.32
[2022-11-24 09:06:20.000] ,74.8,7.4,45.32
[2022-11-24 09:06:21.005] ,74.8,7.4,45.32
[2022-11-24 09:06:22.019] ,74.8,7.4,45.32
[2022-11-24 09:06:23.026] ,74.8,7.4,45.32
[2022-11-24 09:06:24.038] ,74.9,7.3,45.14
[2022-11-24 09:06:25.045] ,74.9,7.3,45.14
[2022-11-24 09:06:26.057] ,74.9,7.4,45.32
[2022-11-24 09:06:27.062] ,74.9,7.4,45.32
[2022-11-24 09:06:28.076] ,74.9,7.3,45.14
[2022-11-24 09:06:29.084] ,74.9,7.3,45.14
[2022-11-24 09:06:30.096] ,75,7.3,45.14
[2022-11-24 09:06:31.096] ,75,7.3,45.14
[2022-11-24 09:06:32.104] ,75,7.3,45.14
[2022-11-24 09:06:33.119] ,75,7.3,45.14
[2022-11-24 09:06:34.130] ,75,7.3,45.14
[2022-11-24 09:06:35.138] ,75,7.3,45.14
[2022-11-24 09:06:36.149] ,75,7.3,45.14
[2022-11-24 09:06:37.157] ,75,7.3,45.14
[2022-11-24 09:06:38.168] ,75,7.3,45.14
[2022-11-24 09:06:39.172] ,75,7.3,45.14
[2022-11-24 09:06:40.188] ,75,7.3,45.14
[2022-11-24 09:06:41.188] ,75,7.3,45.14
[2022-11-24 09:06:42.197] ,75,7.3,45.14
[2022-11-24 09:06:43.211] ,75,7.3,45.14
[2022-11-24 09:06:44.222] ,75.1,7.3,45.14
[2022-11-24 09:06:45.222] ,75.1,7.3,45.14
[2022-11-24 09:06:46.235] ,75.1,7.3,45.14
[2022-11-24 09:06:47.249] ,75.1,7.3,45.14
[2022-11-24 09:06:48.257] ,75.1,7.3,45.14
[2022-11-24 09:06:49.268] ,75.1,7.3,45.14
[2022-11-24 09:06:50.280] ,75.2,7.2,44.96
[2022-11-24 09:06:51.276] ,75.2,7.2,44.96
[2022-11-24 09:06:52.295] ,75.2,7.2,44.96
[2022-11-24 09:06:53.302] ,75.2,7.2,44.96
[2022-11-24 09:06:54.308] ,75.2,7.2,44.96
[2022-11-24 09:06:55.322] ,75.2,7.2,44.96
[2022-11-24 09:06:56.332] ,75.3,7.2,44.96
[2022-11-24 09:06:57.335] ,75.3,7.2,44.96
[2022-11-24 09:06:58.353] ,75.3,7.2,44.96
[2022-11-24 09:06:59.356] ,75.3,7.2,44.96
[2022-11-24 09:07:00.366] ,75.3,7.2,44.96
[2022-11-24 09:07:01.368] ,75.3,7.2,44.96
[2022-11-24 09:07:02.387] ,75.4,7.2,44.96
[2022-11-24 09:07:03.389] ,75.4,7.2,44.96
[2022-11-24 09:07:04.406] ,75.3,7.2,44.96
[2022-11-24 09:07:05.410] ,75.3,7.2,44.96
[2022-11-24 09:07:06.421] ,75.3,7.2,44.96
[2022-11-24 09:07:07.433] ,75.3,7.2,44.96
[2022-11-24 09:07:08.440] ,75.3,7.2,44.96
[2022-11-24 09:07:09.448] ,75.3,7.2,44.96
[2022-11-24 09:07:10.461] ,75.3,7.2,44.96
[2022-11-24 09:07:11.461] ,75.3,7.2,44.96
[2022-11-24 09:07:12.479] ,75.3,7.2,44.96
[2022-11-24 09:07:13.487] ,75.3,7.2,44.96
[2022-11-24 09:07:14.501] ,75.4,7.2,44.96
[2022-11-24 09:07:15.507] ,75.4,7.2,44.96
[2022-11-24 09:07:16.512] ,75.4,7.2,44.96
[2022-11-24 09:07:17.519] ,75.4,7.2,44.96
[2022-11-24 09:07:18.536] ,75.4,7.2,44.96
[2022-11-24 09:07:19.533] ,75.4,7.2,44.96
[2022-11-24 09:07:20.553] ,75.3,7.2,44.96
[2022-11-24 09:07:21.559] ,75.3,7.2,44.96
[2022-11-24 09:07:22.566] ,75.3,7.2,44.96
[2022-11-24 09:07:23.578] ,75.3,7.2,44.96
[2022-11-24 09:07:24.583] ,75.3,7.2,44.96
[2022-11-24 09:07:25.597] ,75.3,7.2,44.96
[2022-11-24 09:07:26.608] ,75.4,7.2,44.96
[2022-11-24 09:07:27.613] ,75.4,7.2,44.96
[2022-11-24 09:07:28.626] ,75.4,7.2,44.96
[2022-11-24 09:07:29.634] ,75.4,7.2,44.96
[2022-11-24 09:07:30.644] ,75.4,7.2,44.96
[2022-11-24 09:07:31.651] ,75.4,7.2,44.96
[2022-11-24 09:07:32.656] ,75.4,7.2,44.96
[2022-11-24 09:07:33.670] ,75.4,7.2,44.96
[2022-11-24 09:07:34.679] ,75.4,7.2,44.96
[2022-11-24 09:07:35.683] ,75.4,7.2,44.96
[2022-11-24 09:07:36.694] ,75.4,7.2,44.96
[2022-11-24 09:07:37.705] ,75.4,7.2,44.96
[2022-11-24 09:07:38.717] ,75.4,7.2,44.96
[2022-11-24 09:07:39.720] ,75.4,7.2,44.96
[2022-11-24 09:07:40.729] ,75.4,7.2,44.96
[2022-11-24 09:07:41.729] ,75.4,7.2,44.96
[2022-11-24 09:07:42.738] ,75.4,7.3,45.14
[2022-11-24 09:07:43.735] ,75.4,7.3,45.14
[2022-11-24 09:07:44.744] ,75.5,7.3,45.14
[2022-11-24 09:07:45.746] ,75.5,7.3,45.14
[2022-11-24 09:07:46.757] ,75.4,7.2,44.96
[2022-11-24 09:07:47.753] ,75.4,7.2,44.96
[2022-11-24 09:07:48.768] ,75.4,7.2,44.96
[2022-11-24 09:07:49.770] ,75.4,7.2,44.96
[2022-11-24 09:07:50.778] ,75.4,7.2,44.96
[2022-11-24 09:07:51.777] ,75.4,7.2,44.96
[2022-11-24 09:07:52.783] ,75.4,7.2,44.96
[2022-11-24 09:07:53.789] ,75.4,7.2,44.96
[2022-11-24 09:07:54.795] ,75.5,7.3,45.14
[2022-11-24 09:07:55.805] ,75.5,7.3,45.14
[2022-11-24 09:07:56.809] ,75.4,7.2,44.96
[2022-11-24 09:07:57.812] ,75.4,7.2,44.96
[2022-11-24 09:07:58.820] ,75.5,7.2,44.96
[2022-11-24 09:07:59.823] ,75.5,7.2,44.96
[2022-11-24 09:08:00.827] ,75.5,7.2,44.96
[2022-11-24 09:08:01.833] ,75.5,7.2,44.96
[2022-11-24 09:08:02.840] ,75.5,7.2,44.96
[2022-11-24 09:08:03.845] ,75.5,7.2,44.96
[2022-11-24 09:08:04.850] ,75.5,7.2,44.96
[2022-11-24 09:08:05.855] ,75.5,7.2,44.96
[2022-11-24 09:08:06.858] ,75.6,7.2,44.96
[2022-11-24 09:08:07.862] ,75.6,7.2,44.96
[2022-11-24 09:08:08.874] ,75.7,7.2,44.96
[2022-11-24 09:08:09.873] ,75.7,7.2,44.96
[2022-11-24 09:08:10.879] ,75.7,7.2,44.96
[2022-11-24 09:08:11.878] ,75.7,7.2,44.96
[2022-11-24 09:08:12.891] ,75.7,7.2,44.96
[2022-11-24 09:08:13.891] ,75.7,7.2,44.96
[2022-11-24 09:08:14.903] ,75.7,7.2,44.96
[2022-11-24 09:08:15.906] ,75.7,7.2,44.96
[2022-11-24 09:08:16.912] ,75.7,7.2,44.96
[2022-11-24 09:08:17.912] ,75.7,7.2,44.96
[2022-11-24 09:08:18.925] ,75.7,7.2,44.96
[2022-11-24 09:08:19.923] ,75.7,7.2,44.96
[2022-11-24 09:08:20.926] ,75.7,7.2,44.96
[2022-11-24 09:08:21.933] ,75.7,7.2,44.96
[2022-11-24 09:08:22.936] ,75.7,7.2,44.96
[2022-11-24 09:08:23.942] ,75.7,7.2,44.96
[2022-11-24 09:08:24.954] ,75.8,7.2,44.96
[2022-11-24 09:08:25.958] ,75.8,7.2,44.96
[2022-11-24 09:08:26.963] ,75.8,7.2,44.96
[2022-11-24 09:08:27.964] ,75.8,7.2,44.96
[2022-11-24 09:08:28.975] ,75.8,7.2,44.96
[2022-11-24 09:08:29.974] ,75.8,7.2,44.96
[2022-11-24 09:08:30.983] ,75.9,7.2,44.96
[2022-11-24 09:08:31.987] ,75.9,7.2,44.96
[2022-11-24 09:08:32.988] ,75.9,7.2,44.96
[2022-11-24 09:08:33.991] ,75.9,7.2,44.96
[2022-11-24 09:08:35.004] ,75.9,7.2,44.96
[2022-11-24 09:08:36.003] ,75.9,7.2,44.96
[2022-11-24 09:08:37.008] ,75.9,7.2,44.96
[2022-11-24 09:08:38.015] ,75.9,7.2,44.96
[2022-11-24 09:08:39.018] ,75.9,7.2,44.96
[2022-11-24 09:08:40.023] ,75.9,7.2,44.96
[2022-11-24 09:08:41.032] ,75.9,7.2,44.96
[2022-11-24 09:08:42.032] ,75.9,7.2,44.96
[2022-11-24 09:08:43.044] ,76,7.2,44.96
[2022-11-24 09:08:44.048] ,76,7.2,44.96
[2022-11-24 09:08:45.050] ,76,7.2,44.96
[2022-11-24 09:08:46.049] ,76,7.2,44.96
[2022-11-24 09:08:47.067] ,76,7.2,44.96
[2022-11-24 09:08:48.062] ,76,7.2,44.96
[2022-11-24 09:08:49.073] ,76,7.2,44.96
[2022-11-24 09:08:50.077] ,76,7.2,44.96
[2022-11-24 09:08:51.079] ,76,7.2,44.96
[2022-11-24 09:08:52.086] ,76,7.2,44.96
[2022-11-24 09:08:53.094] ,76.1,7.2,44.96
[2022-11-24 09:08:54.094] ,76.1,7.2,44.96
[2022-11-24 09:08:55.106] ,76,7.2,44.96
[2022-11-24 09:08:56.105] ,76,7.2,44.96
[2022-11-24 09:08:57.107] ,76.1,7.2,44.96
[2022-11-24 09:08:58.117] ,76.1,7.2,44.96
[2022-11-24 09:08:59.125] ,76.1,7.2,44.96
[2022-11-24 09:09:00.124] ,76.1,7.2,44.96
[2022-11-24 09:09:01.135] ,76.1,7.2,44.96
[2022-11-24 09:09:02.139] ,76.1,7.2,44.96
[2022-11-24 09:09:03.139] ,76.1,7.2,44.96
[2022-11-24 09:09:04.145] ,76.1,7.2,44.96
[2022-11-24 09:09:05.153] ,76.1,7.2,44.96
[2022-11-24 09:09:06.153] ,76.1,7.2,44.96
[2022-11-24 09:09:07.163] ,76.2,7.2,44.96
[2022-11-24 09:09:08.167] ,76.2,7.2,44.96
[2022-11-24 09:09:09.171] ,76.1,7.2,44.96
[2022-11-24 09:09:10.179] ,76.1,7.2,44.96
[2022-11-24 09:09:11.181] ,76.2,7.2,44.96
[2022-11-24 09:09:12.185] ,76.2,7.2,44.96
[2022-11-24 09:09:13.191] ,76.1,7.2,44.96
[2022-11-24 09:09:14.190] ,76.1,7.2,44.96
[2022-11-24 09:09:15.204] ,76.1,7.2,44.96
[2022-11-24 09:09:16.208] ,76.1,7.2,44.96
[2022-11-24 09:09:17.213] ,76.1,7.2,44.96
[2022-11-24 09:09:18.220] ,76.1,7.2,44.96
[2022-11-24 09:09:19.220] ,76.1,7.2,44.96
[2022-11-24 09:09:20.230] ,76.1,7.2,44.96
[2022-11-24 09:09:21.235] ,76.1,7.2,44.96
[2022-11-24 09:09:22.237] ,76.1,7.2,44.96
[2022-11-24 09:09:23.238] ,76.2,7.2,44.96
[2022-11-24 09:09:24.248] ,76.2,7.2,44.96
[2022-11-24 09:09:25.255] ,76.2,7.2,44.96
[2022-11-24 09:09:26.258] ,76.2,7.2,44.96
[2022-11-24 09:09:27.265] ,76.2,7.2,44.96
[2022-11-24 09:09:28.270] ,76.2,7.2,44.96
[2022-11-24 09:09:29.277] ,76.2,7.2,44.96
[2022-11-24 09:09:30.276] ,76.2,7.2,44.96
[2022-11-24 09:09:31.282] ,76.2,7.2,44.96
[2022-11-24 09:09:32.288] ,76.2,7.2,44.96
[2022-11-24 09:09:33.295] ,76.2,7.2,44.96
[2022-11-24 09:09:34.296] ,76.2,7.2,44.96
[2022-11-24 09:09:35.306] ,76.2,7.2,44.96
[2022-11-24 09:09:36.308] ,76.2,7.2,44.96
[2022-11-24 09:09:37.313] ,76.2,7.2,44.96
[2022-11-24 09:09:38.320] ,76.2,7.2,44.96
[2022-11-24 09:09:39.324] ,76.2,7.2,44.96
[2022-11-24 09:09:40.327] ,76.2,7.2,44.96
[2022-11-24 09:09:41.335] ,76.2,7.2,44.96
[2022-11-24 09:09:42.331] ,76.2,7.2,44.96
[2022-11-24 09:09:43.346] ,76.2,7.2,44.96
[2022-11-24 09:09:44.343] ,76.2,7.2,44.96
[2022-11-24 09:09:45.356] ,76.2,7.2,44.96
[2022-11-24 09:09:46.358] ,76.2,7.2,44.96
[2022-11-24 09:09:47.367] ,76.2,7.2,44.96
[2022-11-24 09:09:48.363] ,76.2,7.2,44.96
[2022-11-24 09:09:49.368] ,76.2,7.2,44.96
[2022-11-24 09:09:50.378] ,76.2,7.2,44.96
[2022-11-24 09:09:51.386] ,76.2,7.2,44.96
[2022-11-24 09:09:52.389] ,76.2,7.2,44.96
[2022-11-24 09:09:53.397] ,76.2,7.2,44.96
[2022-11-24 09:09:54.396] ,76.2,7.2,44.96
[2022-11-24 09:09:55.405] ,76.2,7.2,44.96
[2022-11-24 09:09:56.407] ,76.2,7.2,44.96
